# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
6.621621621621620601e-02	1.312254650816297330e+00	1.312252402773944171e+00	1.312256879412840638e+00	9.141430141570520362e+00	9.141372967935573968e+00	9.141485874129923417e+00	3.280655792906733211e-08	1.018083604589986368e+00	1.018063600597509666e+00	1.018103921341457996e+00
6.684684684684684408e-02	1.315383680058878735e+00	1.315381439981917922e+00	1.315385879833921967e+00	9.017384371423959877e+00	9.017328467005965464e+00	9.017438633145024696e+00	3.299805039799182212e-08	1.018155999522317723e+00	1.018137140128959173e+00	1.018175140473994489e+00
6.747747747747746827e-02	1.318512709309462183e+00	1.318510472585330939e+00	1.318514908193016311e+00	8.893338603281623733e+00	8.893283145234468279e+00	8.893391486524608425e+00	3.322161456588921314e-08	1.018228394478540411e+00	1.018210412220272643e+00	1.018246466599336042e+00
6.810810810810810634e-02	1.321641738568053226e+00	1.321639447429067804e+00	1.321643963338148042e+00	8.769292837143849439e+00	8.769237702413036573e+00	8.769345753394613752e+00	3.347725075204292994e-08	1.018300789458693068e+00	1.018283910231211342e+00	1.018317950163606156e+00
6.873873873873873053e-02	1.324770767834644092e+00	1.324768437260099851e+00	1.324773044627092666e+00	8.645247073010963845e+00	8.645191353877184071e+00	8.645300168640579486e+00	3.376495927815013681e-08	1.018373184462808556e+00	1.018356652588475963e+00	1.018389696565106473e+00
6.936936936936936859e-02	1.327899797109231006e+00	1.327897400783163429e+00	1.327902163333011032e+00	8.521201310883302682e+00	8.521144886387173045e+00	8.521255990942876224e+00	3.408474046818236752e-08	1.018445579490925290e+00	1.018429448326286790e+00	1.018461706639644193e+00
6.999999999999999278e-02	1.331028826391812636e+00	1.331026322365911563e+00	1.331031298571398569e+00	8.397155550761238985e+00	8.397097194883336613e+00	8.397212985178757805e+00	3.443659464829922724e-08	1.018517974543080795e+00	1.018501892479476423e+00	1.018534079914789059e+00
7.063063063063063085e-02	1.334157855682383653e+00	1.334155232228900090e+00	1.334160465106680959e+00	8.273109792645046312e+00	8.273048610103018063e+00	8.273169803777607356e+00	3.482052214632713640e-08	1.018590369619306824e+00	1.018574155641542855e+00	1.018606740005953748e+00
7.126126126126125504e-02	1.337286884980950052e+00	1.337284107193162486e+00	1.337289652248496719e+00	8.149064036535110134e+00	8.148999667935276747e+00	8.149127549993425035e+00	3.523652329280206131e-08	1.018662764719638680e+00	1.018646172699940511e+00	1.018679441639925631e+00
7.189189189189189311e-02	1.340415914287492960e+00	1.340412990087298750e+00	1.340418815728950941e+00	8.025018282431746641e+00	8.024950066173937913e+00	8.025085824010803393e+00	3.568459842035585206e-08	1.018735159844118554e+00	1.018717848906940837e+00	1.018752349742364061e+00
7.252252252252251730e-02	1.343544943602021924e+00	1.343541868287916552e+00	1.343547991671957487e+00	7.900972530335312882e+00	7.900900009512065836e+00	7.901043507975518132e+00	3.616474786367755693e-08	1.018807554992775755e+00	1.018789333659786855e+00	1.018825713674666122e+00
7.315315315315314149e-02	1.346673972924530727e+00	1.346670723724495033e+00	1.346677204524633797e+00	7.776926780246113502e+00	7.776849586585053764e+00	7.777001832160246764e+00	3.667697195919249616e-08	1.018879950165646697e+00	1.018860677642691392e+00	1.018899026780614170e+00
7.378378378378377955e-02	1.349948416540845519e+00	1.349945183706546592e+00	1.349951695777150240e+00	7.670638502140155524e+00	7.670565271616715641e+00	7.670712992257284313e+00	3.917551906686110328e-08	1.018946199957320164e+00	1.018926852010401563e+00	1.018965241750650730e+00
7.441441441441440374e-02	1.353365125869375740e+00	1.353362067016866677e+00	1.353368226505415661e+00	7.581720482990600196e+00	7.581651883893811394e+00	7.581789943308236523e+00	3.905350365052233969e-08	1.019006474415145913e+00	1.018988278568900618e+00	1.019024537575855316e+00
7.504504504504504181e-02	1.356781835209604159e+00	1.356778915770493033e+00	1.356784797707893064e+00	7.492802465844953019e+00	7.492738192994409019e+00	7.492867242774344128e+00	3.896783902455366557e-08	1.019066748559141589e+00	1.019049584278743259e+00	1.019083804462113774e+00
7.567567567567566600e-02	1.360198544561518785e+00	1.360195751309471790e+00	1.360201410311125514e+00	7.403884450703335673e+00	7.403823668790820989e+00	7.403944709873043095e+00	3.891852540023173982e-08	1.019127022389335169e+00	1.019110945059475304e+00	1.019143335402927342e+00
7.630630630630630407e-02	1.363615253925121173e+00	1.363612556574545609e+00	1.363617984796806404e+00	7.314966437565822766e+00	7.314909532190447372e+00	7.315023589855319308e+00	3.890556299106179808e-08	1.019187295905757962e+00	1.019171997080571268e+00	1.019202745371402985e+00
7.693693693693692826e-02	1.367031963300386455e+00	1.367029357802344025e+00	1.367034643275130579e+00	7.226048426432524430e+00	7.225994140506837304e+00	7.226102353912047249e+00	3.892895201298246270e-08	1.019247569108438611e+00	1.019232839435632254e+00	1.019262232668648460e+00
7.756756756756756632e-02	1.370448672687319958e+00	1.370446076673376368e+00	1.370451295600014108e+00	7.137130417303569452e+00	7.137078013668127774e+00	7.137181747706793367e+00	3.898869268395853823e-08	1.019307841997408204e+00	1.019293616879422659e+00	1.019321988483308239e+00
7.819819819819819051e-02	1.373865382085906806e+00	1.373862814000446964e+00	1.373867970214257328e+00	7.048212410179050202e+00	7.048161380909913731e+00	7.048262766045217731e+00	3.908478522450374990e-08	1.019368114572694717e+00	1.019354272978366893e+00	1.019381847017096332e+00
7.882882882882882858e-02	1.377282091496133676e+00	1.377279503619703416e+00	1.377284699569131243e+00	6.959294405059058164e+00	6.959243488074148942e+00	6.959344261207171201e+00	3.921722985744579782e-08	1.019428386834330125e+00	1.019414740619827064e+00	1.019441993532978374e+00
7.945945945945945277e-02	1.380698800918003011e+00	1.380696186563767913e+00	1.380701454553466156e+00	6.870376401943712352e+00	6.870325289429718651e+00	6.870426385147812454e+00	3.938602680799887098e-08	1.019488658782341739e+00	1.019475057435015097e+00	1.019502034521728717e+00
8.009009009009009084e-02	1.384115510351495493e+00	1.384112817034081289e+00	1.384118229522268928e+00	6.781458400833103362e+00	6.781406246570607976e+00	6.781509484851896197e+00	3.959117630336798356e-08	1.019548930416763310e+00	1.019535250691404826e+00	1.019562334233830692e+00
8.072072072072071502e-02	1.387532219796608679e+00	1.387529436109423253e+00	1.387535033236389825e+00	6.692540401727346655e+00	6.692486624618664948e+00	6.692593309203019203e+00	3.983267857294130438e-08	1.019609201737621929e+00	1.019595363618512440e+00	1.019623062514967815e+00
8.135135135135133921e-02	1.390948929253331023e+00	1.390946041597672433e+00	1.390951871395846418e+00	6.603622404626559472e+00	6.603566252394333702e+00	6.603678282413151024e+00	4.011053384917956797e-08	1.019669472744950678e+00	1.019655200136692752e+00	1.019683883977616112e+00
8.198198198198197728e-02	1.394365638721654976e+00	1.394362625747729068e+00	1.394368711998388521e+00	6.514704409530812868e+00	6.514645203336256962e+00	6.514763410989746539e+00	4.042474236602697453e-08	1.019729743438773317e+00	1.019714795311203570e+00	1.019744742135986204e+00
8.261261261261260147e-02	1.397782348201566993e+00	1.397779161662597414e+00	1.397785590378479270e+00	6.425786416440236515e+00	6.425723903491449285e+00	6.425848923653786571e+00	4.077530435981126840e-08	1.019790013819126928e+00	1.019774255180181388e+00	1.019805733948214055e+00
8.324324324324323954e-02	1.401199057693066630e+00	1.401195685814425218e+00	1.401202478998238021e+00	6.336868425354927226e+00	6.336802331726767434e+00	6.336934695790465533e+00	4.116222006997781776e-08	1.019850283886037934e+00	1.019833659657828795e+00	1.019866813705223363e+00
8.387387387387386373e-02	1.404615767196137233e+00	1.404612196917977007e+00	1.404619399337240448e+00	6.247950436274982700e+00	6.247879608657973094e+00	6.248021195243673276e+00	4.158548973688739521e-08	1.019910553639537198e+00	1.019892916821034223e+00	1.019928078777880831e+00
8.450450450450450179e-02	1.408063153799085088e+00	1.408059458846859791e+00	1.408066937199480728e+00	6.161783728003872973e+00	6.161709764964069969e+00	6.161857701462847281e+00	4.452739324950419066e-08	1.019971157478003043e+00	1.019952928914340085e+00	1.019989311448214364e+00
8.513513513513512598e-02	1.411732114682237027e+00	1.411728591061078619e+00	1.411735659505689799e+00	6.095492206286537318e+00	6.095422933829975243e+00	6.095561776215282279e+00	4.426687500908539298e-08	1.020034019967747785e+00	1.020016659754125588e+00	1.020051306728356089e+00
8.576576576576576405e-02	1.415401075626647298e+00	1.415397759427363678e+00	1.415404402862756594e+00	6.029200683410577355e+00	6.029135596272921838e+00	6.029266145166226387e+00	4.404362361095244668e-08	1.020096882530888927e+00	1.020080509602329766e+00	1.020113265497616828e+00
8.639639639639638824e-02	1.419070036632323895e+00	1.419066869544611587e+00	1.419073229141878834e+00	5.962909159375485935e+00	5.962847337566167916e+00	5.962971186613157393e+00	4.385763946169148303e-08	1.020159745167543708e+00	1.020144314481322478e+00	1.020175107385205227e+00
8.702702702702702631e-02	1.422738997699273700e+00	1.422735984002958531e+00	1.422742065655230981e+00	5.896617634180788770e+00	5.896558878096343825e+00	5.896676322291789063e+00	4.370892297146442262e-08	1.020222607877817822e+00	1.020207989096367784e+00	1.020237193484460736e+00
8.765765765765765050e-02	1.426407958827499822e+00	1.426405030682647235e+00	1.426410930573146940e+00	5.830326107825967163e+00	5.830269786585393632e+00	5.830382136095586532e+00	4.359747455363833883e-08	1.020285470661820293e+00	1.020271711111559121e+00	1.020299357655175765e+00
8.828828828828828856e-02	1.430076920017017361e+00	1.430074051901742083e+00	1.430079840024709670e+00	5.764034580310568145e+00	5.763980345144933182e+00	5.764088628558869054e+00	4.352329462539825311e-08	1.020348333519662809e+00	1.020335136342745752e+00	1.020361563361589896e+00
8.891891891891891275e-02	1.433745881267824984e+00	1.433743044115119103e+00	1.433748769092326070e+00	5.697743051634081013e+00	5.697690075104193674e+00	5.697796370123118237e+00	4.348638360657623769e-08	1.020411196451455282e+00	1.020398442000311379e+00	1.020423881038155178e+00
8.954954954954953694e-02	1.437414842579932239e+00	1.437411966672620389e+00	1.437417741533298932e+00	5.631451521796028814e+00	5.631398959693091122e+00	5.631504098833698180e+00	4.348674192122464025e-08	1.020474059457307181e+00	1.020461612805024343e+00	1.020486435528470404e+00
9.018018018018017501e-02	1.441083803953346010e+00	1.441080880232234795e+00	1.441086778475876296e+00	5.565159990795908840e+00	5.565107486738653186e+00	5.565213167824468066e+00	4.352436999622813448e-08	1.020536922537327085e+00	1.020524543721082367e+00	1.020549047605853188e+00
9.081081081081079920e-02	1.444752765388070737e+00	1.444749755793832025e+00	1.444755810594366086e+00	5.498868458633232592e+00	5.498815733721799326e+00	5.498922687793694308e+00	4.359926826217516472e-08	1.020599785691626460e+00	1.020587401028065111e+00	1.020612070021410744e+00
9.144144144144143727e-02	1.448421726884113747e+00	1.448418562209441651e+00	1.448424874723036604e+00	5.432576925307526672e+00	5.432522403370086295e+00	5.432632722254074231e+00	4.371143715288813387e-08	1.020662648920314330e+00	1.020649997714799362e+00	1.020675198961687791e+00
9.207207207207206145e-02	1.452090688441486144e+00	1.452087395271399961e+00	1.452093994291123957e+00	5.366285390818291035e+00	5.366229089189107349e+00	5.366343575831257873e+00	4.386087710590181820e-08	1.020725512223501719e+00	1.020712449007122213e+00	1.020738400728819606e+00
9.270270270270269952e-02	1.455759650060186816e+00	1.455756179816015461e+00	1.455763137403013996e+00	5.299993855165022971e+00	5.299934873908938471e+00	5.300055180136041599e+00	4.404758856149050366e-08	1.020788375601296094e+00	1.020774623993049746e+00	1.020801779593689451e+00
9.333333333333332371e-02	1.459428611740231085e+00	1.459424935390827516e+00	1.459432296883009128e+00	5.233702318347253524e+00	5.233638991776548011e+00	5.233766705727536106e+00	4.427157196432259857e-08	1.020851239053810922e+00	1.020836831115174315e+00	1.020865397838831790e+00
9.396396396396396178e-02	1.463097573481617619e+00	1.463093671353332459e+00	1.463101483293997251e+00	5.167410780364484424e+00	5.167343512136731931e+00	5.167478628744998304e+00	4.453282776136736379e-08	1.020914102581151006e+00	1.020898944618027882e+00	1.020929016381231236e+00
9.459459459459458597e-02	1.466766535284359740e+00	1.466762385003726576e+00	1.466770691041471952e+00	5.101119241216230726e+00	5.101048238515365263e+00	5.101191101706238129e+00	4.483135640383716580e-08	1.020976966183430035e+00	1.020960846708824921e+00	1.020992698259416187e+00
9.522522522522522403e-02	1.470496943576832027e+00	1.470492670942019409e+00	1.470501243184308526e+00	5.038518459657131743e+00	5.038445755963081751e+00	5.038593131298778616e+00	4.774424175391087424e-08	1.021041055390195185e+00	1.021024236889752634e+00	1.021057187287124357e+00
9.585585585585584822e-02	1.474414769460858032e+00	1.474410729701944200e+00	1.474418832936239099e+00	4.987173572138428490e+00	4.987105599988282734e+00	4.987243332962640885e+00	4.756362866390620628e-08	1.021108937323432775e+00	1.021093300399402493e+00	1.021124297792071589e+00
9.648648648648648629e-02	1.478332595241810710e+00	1.478328769533350240e+00	1.478336442060748768e+00	4.935828685635213375e+00	4.935764428355330580e+00	4.935894571320162960e+00	4.742040218273231647e-08	1.021176819543588854e+00	1.021161872303459450e+00	1.021191485827099177e+00
9.711711711711711048e-02	1.482250420919698275e+00	1.482246771918430017e+00	1.482254083561208580e+00	4.884483800147294552e+00	4.884423554673319678e+00	4.884546219765243613e+00	4.731456154566798121e-08	1.021244702050682296e+00	1.021230448063805696e+00	1.021258786209429781e+00
9.774774774774773467e-02	1.486168246494532497e+00	1.486164731957502205e+00	1.486171744038746523e+00	4.833138915674505043e+00	4.833081995428817557e+00	4.833197940470944864e+00	4.724610599097374466e-08	1.021312584844729532e+00	1.021298720194065091e+00	1.021326330494070511e+00
9.837837837837837274e-02	1.490086071966329362e+00	1.490082619336744907e+00	1.490089459697374163e+00	4.781794032216643231e+00	4.781740021922133543e+00	4.781850079589161417e+00	4.721503476023097671e-08	1.021380467925745883e+00	1.021366915069374937e+00	1.021393851568271449e+00
9.900900900900899693e-02	1.494003897335094866e+00	1.494000498630070339e+00	1.494007264578635752e+00	4.730449149773527928e+00	4.730397401020053572e+00	4.730502485171467875e+00	4.722134709898324242e-08	1.021448351293748003e+00	1.021434924137537337e+00	1.021461970172210521e+00
9.963963963963963499e-02	1.497921722600846328e+00	1.497918320767722244e+00	1.497925077449559161e+00	4.679104268344998374e+00	4.679054067448435994e+00	4.679155989030808094e+00	4.726504225557947992e-08	1.021516234948752322e+00	1.021502684425096952e+00	1.021530178429341129e+00
1.002702702702702592e-01	1.501839547763583971e+00	1.501836075747544630e+00	1.501842971370479729e+00	4.627759387930846735e+00	4.627709243052846588e+00	4.627810360985905369e+00	4.734611948252385340e-08	1.021584118890773940e+00	1.021570253249016513e+00	1.021598364791949543e+00
1.009009009009008973e-01	1.505757372823336659e+00	1.505753803106694377e+00	1.505760888783098883e+00	4.576414508530897152e+00	4.576363254722947360e+00	4.576465673055830408e+00	4.746457803507008859e-08	1.021652003119835284e+00	1.021637388888743558e+00	1.021666931452666294e+00
1.015315315315315214e-01	1.509675197780106171e+00	1.509671505006462855e+00	1.509678879850960609e+00	4.525069630144961330e+00	4.525017887344904288e+00	4.525121503761917907e+00	4.762041717280236058e-08	1.021719887635944790e+00	1.021704529635942826e+00	1.021735476248709196e+00
1.021621621621621595e-01	1.513593022633899610e+00	1.513589228913085005e+00	1.513596848466101541e+00	4.473724752772875846e+00	4.473671431107284491e+00	4.473778015110585926e+00	4.781363615822447437e-08	1.021787772439122444e+00	1.021771542017049672e+00	1.021804251370621586e+00
1.027927927927927837e-01	1.517510847384739403e+00	1.517506807698090210e+00	1.517514855960147457e+00	4.422379876414431976e+00	4.422324509984646213e+00	4.422435546908372039e+00	4.804423425737646517e-08	1.021855657529384009e+00	1.021838346627083283e+00	1.021873291829357600e+00
